run_name,dataset,transform,label,original_mse,transformed_mse,diff_mse
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_16_ImageNet,ImageNet,BrightnessShift50,saturation,949.178840637207,18264.5703125,-17315.391471862793
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_16_ImageNet,ImageNet,BrightnessShift75,hue,480.54444122314453,2454.778076171875,-1974.2336349487305
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_16_ImageNet,ImageNet,BrightnessShift75,saturation,949.178840637207,10154.4267578125,-9205.247917175293
2_INFO_DOWN_regression_ImageNet_hue_ViT_b_16_ImageNet,ImageNet,BrightnessShift100,hue,480.54444122314453,3044.259033203125,-2563.7145919799805
2_INFO_DOWN_regression_ImageNet_saturation_ViT_b_16_ImageNet,ImageNet,BrightnessShift100,saturation,949.178840637207,7322.70068359375,-6373.521842956543
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_16_ImageNet,ImageNet,HueShift25,saturation,845.8062171936035,12659.669921875,-11813.863704681396
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_16_ImageNet,ImageNet,HueShift25,brightness,571.1983947753906,17288.81640625,-16717.61801147461
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_16_ImageNet,ImageNet,HueShift50,saturation,845.8062171936035,12136.841796875,-11291.035579681396
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_16_ImageNet,ImageNet,HueShift50,brightness,571.1983947753906,16540.6015625,-15969.40316772461
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_16_ImageNet,ImageNet,HueShift75,saturation,845.8062171936035,12801.5166015625,-11955.710384368896
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_16_ImageNet,ImageNet,HueShift75,brightness,571.1983947753906,16485.923828125,-15914.72543334961
2_INFO_DOWN_regression_ImageNet_saturation_ViT_l_16_ImageNet,ImageNet,HueShift100,saturation,845.8062171936035,12043.8115234375,-11198.005306243896
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_16_ImageNet,ImageNet,HueShift100,brightness,571.1983947753906,16574.697265625,-16003.49887084961
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_16_ImageNet,ImageNet,SaturationShift25,hue,471.1412010192871,7788.71435546875,-7317.573154449463
2_INFO_DOWN_regression_ImageNet_brightness_ViT_l_16_ImageNet,ImageNet,SaturationShift25,brightness,571.1983947753906,20610.810546875,-20039.61215209961
2_INFO_DOWN_regression_ImageNet_hue_ViT_l_16_ImageNet,ImageNet,SaturationShift50,hue,471.1412010192871,5981.611328125,-5510.470127105713
