run_name,dataset,transform,label,original_mse,transformed_mse,diff_mse
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_b_32_ImageNet,ImageNet,BrightnessShift100,saturation,7896.3206787109375,7777.033332247961,119.28734646297653
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,HueShift25,saturation,6936.016296386719,7740.894755471986,-804.8784590852674
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,HueShift25,brightness,15308.180053710938,16069.927833110312,-761.7477793993748
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,HueShift50,saturation,6936.016296386719,7295.86864858499,-359.85235219827155
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,HueShift50,brightness,15308.180053710938,15556.715577935487,-248.5355242245496
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,HueShift75,saturation,6936.016296386719,7100.859911291965,-164.8436149052459
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,HueShift75,brightness,15308.180053710938,15215.207631942323,92.97242176861437
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,HueShift100,saturation,6936.016296386719,7598.881412034005,-662.8651156472861
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,HueShift100,brightness,15308.180053710938,15944.058291249776,-635.8782375388382
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,SaturationShift25,hue,2282.3275756835938,2516.0795094474797,-233.75193376388597
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,SaturationShift25,brightness,15308.180053710938,15862.243241542676,-554.0631878317381
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,SaturationShift50,hue,2282.3275756835938,2369.469841845987,-87.1422661623933
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,SaturationShift50,brightness,15308.180053710938,15278.53047224003,29.649581470906924
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,SaturationShift75,hue,2282.3275756835938,2213.126979959934,69.20059572365972
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,SaturationShift75,brightness,15308.180053710938,14630.33143065868,677.8486230522576
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,SaturationShift100,hue,2282.3275756835938,2280.5502965561273,1.7772791274664996
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_l_32_ImageNet,ImageNet,SaturationShift100,brightness,15308.180053710938,14904.787170603428,403.39288310751
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,BrightnessShift25,hue,2282.3275756835938,2530.3144514927612,-247.9868758091675
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,BrightnessShift25,saturation,6936.016296386719,7304.978442708325,-368.96214632160627
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,BrightnessShift50,hue,2282.3275756835938,2530.3144514927612,-247.9868758091675
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,BrightnessShift50,saturation,6936.016296386719,7304.978442708325,-368.96214632160627
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,BrightnessShift75,hue,2282.3275756835938,2255.9550028591393,26.372572824454437
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,BrightnessShift75,saturation,6936.016296386719,6843.294235849409,92.72206053730952
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_l_32_ImageNet,ImageNet,BrightnessShift100,hue,2282.3275756835938,2268.984127368297,13.343448315296882
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_l_32_ImageNet,ImageNet,BrightnessShift100,saturation,6936.016296386719,6842.577546901399,93.43874948531993
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_small,ImageNet,HueShift25,brightness,5413.266052246094,4914.944895470563,498.32115677553065
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_small,ImageNet,HueShift50,brightness,5413.266052246094,5119.78372088196,293.48233136413364
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_small,ImageNet,HueShift75,brightness,5413.266052246094,5099.536093720676,313.7299585254177
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_small,ImageNet,HueShift100,brightness,5413.266052246094,4839.130377422238,574.1356748238559
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_small,ImageNet,SaturationShift25,hue,863.7513732910156,799.4241969901179,64.32717630089769
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_small,ImageNet,SaturationShift25,brightness,5413.266052246094,4876.826272016953,536.4397802291405
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_small,ImageNet,SaturationShift50,hue,863.7513732910156,801.5072450538852,62.24412823713044
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_small,ImageNet,SaturationShift50,brightness,5413.266052246094,4929.795232285286,483.4708199608076
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_small,ImageNet,SaturationShift75,hue,863.7513732910156,766.3116040823253,97.43976920869034
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_small,ImageNet,SaturationShift75,brightness,5413.266052246094,5133.716339908475,279.549712337619
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_small,ImageNet,SaturationShift100,hue,863.7513732910156,766.5771319061918,97.17424138482386
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_small,ImageNet,SaturationShift100,brightness,5413.266052246094,5159.746384520869,253.5196677252252
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_small,ImageNet,BrightnessShift25,hue,863.7513732910156,1488.9319966343596,-625.180623343344
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_small,ImageNet,BrightnessShift50,hue,863.7513732910156,1488.9319966343596,-625.180623343344
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_small,ImageNet,BrightnessShift75,hue,863.7513732910156,769.9818087392467,93.7695645517689
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_small,ImageNet,BrightnessShift100,hue,863.7513732910156,773.5101863837758,90.24118690723981
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_base,ImageNet,HueShift25,saturation,2198.3819122314453,2218.8062131386077,-20.424300907162433
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_base,ImageNet,HueShift25,brightness,3660.4339599609375,3478.6446217156986,181.78933824523892
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_base,ImageNet,HueShift50,saturation,2198.3819122314453,2146.868459122541,51.51345310890429
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_base,ImageNet,HueShift50,brightness,3660.4339599609375,3370.4869508743823,289.9470090865552
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_base,ImageNet,HueShift75,saturation,2198.3819122314453,2136.4120199313106,61.96989230013469
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_base,ImageNet,HueShift75,brightness,3660.4339599609375,3373.4704556676456,286.96350429329186
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_base,ImageNet,HueShift100,saturation,2198.3819122314453,2201.553444368852,-3.171532137406757
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_base,ImageNet,HueShift100,brightness,3660.4339599609375,3440.474951880569,219.95900808036868
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_base,ImageNet,SaturationShift25,hue,787.7211151123047,732.6395259053494,55.0815892069553
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_base,ImageNet,SaturationShift25,brightness,3660.4339599609375,3461.726855579311,198.70710438162632
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_base,ImageNet,SaturationShift50,hue,787.7211151123047,732.0183628386773,55.702752273627425
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_base,ImageNet,SaturationShift50,brightness,3660.4339599609375,3443.1011028847693,217.33285707616824
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_base,ImageNet,SaturationShift75,hue,787.7211151123047,706.5933788358656,81.12773627643912
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_base,ImageNet,SaturationShift75,brightness,3660.4339599609375,3357.940843674408,302.4931162865296
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_base,ImageNet,SaturationShift100,hue,787.7211151123047,701.8076387836695,85.91347632863517
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_base,ImageNet,SaturationShift100,brightness,3660.4339599609375,3385.5255807323865,274.908379228551
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_base,ImageNet,BrightnessShift25,hue,787.7211151123047,781.6299658451509,6.09114926715381
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_base,ImageNet,BrightnessShift25,saturation,2198.3819122314453,3088.5420107356636,-890.1600985042182
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_base,ImageNet,BrightnessShift50,hue,787.7211151123047,781.6299658451509,6.09114926715381
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_base,ImageNet,BrightnessShift50,saturation,2198.3819122314453,3088.5420107356636,-890.1600985042182
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_base,ImageNet,BrightnessShift75,hue,787.7211151123047,703.9179759428986,83.80313916940611
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_base,ImageNet,BrightnessShift75,saturation,2198.3819122314453,2130.9458655903436,67.43604664110171
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_base,ImageNet,BrightnessShift100,hue,787.7211151123047,708.3713612690694,79.34975384323525
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_base,ImageNet,BrightnessShift100,saturation,2198.3819122314453,2141.833803539818,56.548108691627476
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_large,ImageNet,HueShift25,saturation,2094.328369140625,2071.4666981139517,22.86167102667332
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_large,ImageNet,HueShift25,brightness,2407.8560180664062,2217.610959877414,190.24505818899206
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_large,ImageNet,HueShift50,saturation,2094.328369140625,2051.109383574636,43.21898556598899
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_large,ImageNet,HueShift50,brightness,2407.8560180664062,2244.500318549659,163.35569951674734
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_large,ImageNet,HueShift75,saturation,2094.328369140625,2042.7290998039664,51.59926933665861
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_large,ImageNet,HueShift75,brightness,2407.8560180664062,2230.047404660381,177.80861340602542
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_large,ImageNet,HueShift100,saturation,2094.328369140625,2057.88583093628,36.442538204345055
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_large,ImageNet,HueShift100,brightness,2407.8560180664062,2187.601254583367,220.25476348303937
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_large,ImageNet,SaturationShift25,hue,795.8119583129883,729.8939609630667,65.91799734992162
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_large,ImageNet,SaturationShift25,brightness,2407.8560180664062,2209.539179021753,198.31683904465308
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_large,ImageNet,SaturationShift50,hue,795.8119583129883,724.7148046166336,71.09715369635467
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_large,ImageNet,SaturationShift50,brightness,2407.8560180664062,2164.202380859215,243.65363720719142
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_large,ImageNet,SaturationShift75,hue,795.8119583129883,703.210545935248,92.6014123777403
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_large,ImageNet,SaturationShift75,brightness,2407.8560180664062,2210.8496794307903,197.00633863561598
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_large,ImageNet,SaturationShift100,hue,795.8119583129883,702.5242268989629,93.28773141402542
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINOv2_large,ImageNet,SaturationShift100,brightness,2407.8560180664062,2272.6457152762337,135.2103027901726
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_large,ImageNet,BrightnessShift25,hue,795.8119583129883,1440.750996340967,-644.9390380279788
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_large,ImageNet,BrightnessShift25,saturation,2094.328369140625,2521.6090303903297,-427.28066124970474
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_large,ImageNet,BrightnessShift50,hue,795.8119583129883,1440.750996340967,-644.9390380279788
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_large,ImageNet,BrightnessShift50,saturation,2094.328369140625,2521.6090303903297,-427.28066124970474
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_large,ImageNet,BrightnessShift75,hue,795.8119583129883,708.1280229690918,87.68393534389645
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_large,ImageNet,BrightnessShift75,saturation,2094.328369140625,2038.930445193867,55.397923946758056
3_INFO_DOWN_regression_linear_ImageNet_hue_DINOv2_large,ImageNet,BrightnessShift100,hue,795.8119583129883,701.0521660237737,94.7597922892146
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINOv2_large,ImageNet,BrightnessShift100,saturation,2094.328369140625,2071.005951317906,23.322417822719217
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINO,ImageNet,HueShift25,saturation,2447.9898529052734,2398.5145393504226,49.4753135548508
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINO,ImageNet,HueShift25,brightness,2216.9759368896484,2151.4906307098736,65.48530617977485
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINO,ImageNet,HueShift50,saturation,2447.9898529052734,2357.720427626808,90.2694252784654
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINO,ImageNet,HueShift50,brightness,2216.9759368896484,2132.458914962833,84.51702192681523
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINO,ImageNet,HueShift75,saturation,2447.9898529052734,2366.805332763798,81.18452014147533
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINO,ImageNet,HueShift75,brightness,2216.9759368896484,2182.391494962614,34.58444192703428
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINO,ImageNet,HueShift100,saturation,2447.9898529052734,2386.4116157534863,61.57823715178711
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINO,ImageNet,HueShift100,brightness,2216.9759368896484,2130.4886864932323,86.48725039641613
3_INFO_DOWN_regression_linear_ImageNet_hue_DINO,ImageNet,SaturationShift25,hue,913.0982208251953,842.1736660129224,70.92455481227296
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINO,ImageNet,SaturationShift25,brightness,2216.9759368896484,2155.032226608563,61.94371028108526
3_INFO_DOWN_regression_linear_ImageNet_hue_DINO,ImageNet,SaturationShift50,hue,913.0982208251953,839.8952050276309,73.20301579756438
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINO,ImageNet,SaturationShift50,brightness,2216.9759368896484,2033.919756238934,183.0561806507144
3_INFO_DOWN_regression_linear_ImageNet_hue_DINO,ImageNet,SaturationShift75,hue,913.0982208251953,831.4412017197036,81.65701910549171
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINO,ImageNet,SaturationShift75,brightness,2216.9759368896484,2042.0331877621293,174.94274912751916
3_INFO_DOWN_regression_linear_ImageNet_hue_DINO,ImageNet,SaturationShift100,hue,913.0982208251953,830.1604974168187,82.93772340837666
3_INFO_DOWN_regression_linear_ImageNet_brightness_DINO,ImageNet,SaturationShift100,brightness,2216.9759368896484,2175.6246097255207,41.351327164127724
3_INFO_DOWN_regression_linear_ImageNet_hue_DINO,ImageNet,BrightnessShift25,hue,913.0982208251953,3098.1039654661654,-2185.00574464097
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINO,ImageNet,BrightnessShift25,saturation,2447.9898529052734,8110.068387399858,-5662.078534494584
3_INFO_DOWN_regression_linear_ImageNet_hue_DINO,ImageNet,BrightnessShift50,hue,913.0982208251953,3098.1039654661654,-2185.00574464097
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINO,ImageNet,BrightnessShift50,saturation,2447.9898529052734,8110.068387399858,-5662.078534494584
3_INFO_DOWN_regression_linear_ImageNet_hue_DINO,ImageNet,BrightnessShift75,hue,913.0982208251953,937.3246550104536,-24.226434185258313
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINO,ImageNet,BrightnessShift75,saturation,2447.9898529052734,2629.2622981975687,-181.2724452922953
3_INFO_DOWN_regression_linear_ImageNet_hue_DINO,ImageNet,BrightnessShift100,hue,913.0982208251953,856.2091993366894,56.88902148850593
3_INFO_DOWN_regression_linear_ImageNet_saturation_DINO,ImageNet,BrightnessShift100,saturation,2447.9898529052734,2261.1025251851015,186.88732772017192
3_INFO_DOWN_regression_linear_ImageNet_saturation_SimCLR,ImageNet,HueShift25,saturation,1796.5270385742188,1906.9090826392471,-110.38204406502837
3_INFO_DOWN_regression_linear_ImageNet_brightness_SimCLR,ImageNet,HueShift25,brightness,784.6638717651367,836.0481948855828,-51.38432312044608
3_INFO_DOWN_regression_linear_ImageNet_saturation_SimCLR,ImageNet,HueShift50,saturation,1796.5270385742188,1874.9129463072038,-78.38590773298506
3_INFO_DOWN_regression_linear_ImageNet_brightness_SimCLR,ImageNet,HueShift50,brightness,784.6638717651367,842.3029427721677,-57.63907100703102
3_INFO_DOWN_regression_linear_ImageNet_saturation_SimCLR,ImageNet,HueShift75,saturation,1796.5270385742188,1956.431952358873,-159.90491378465435
3_INFO_DOWN_regression_linear_ImageNet_brightness_SimCLR,ImageNet,HueShift75,brightness,784.6638717651367,782.5548226613464,2.109049103790312
3_INFO_DOWN_regression_linear_ImageNet_saturation_SimCLR,ImageNet,HueShift100,saturation,1796.5270385742188,1943.8248735030509,-147.29783492883212
3_INFO_DOWN_regression_linear_ImageNet_brightness_SimCLR,ImageNet,HueShift100,brightness,784.6638717651367,785.4712493874866,-0.8073776223499181
3_INFO_DOWN_regression_linear_ImageNet_hue_SimCLR,ImageNet,SaturationShift25,hue,784.3983612060547,886.9477700827439,-102.5494088766892
3_INFO_DOWN_regression_linear_ImageNet_brightness_SimCLR,ImageNet,SaturationShift25,brightness,784.6638717651367,843.2953216386462,-58.631449873509496
3_INFO_DOWN_regression_linear_ImageNet_hue_SimCLR,ImageNet,SaturationShift50,hue,784.3983612060547,837.0507913748506,-52.652430168795945
3_INFO_DOWN_regression_linear_ImageNet_brightness_SimCLR,ImageNet,SaturationShift50,brightness,784.6638717651367,852.045476703415,-67.38160493827831
3_INFO_DOWN_regression_linear_ImageNet_hue_SimCLR,ImageNet,SaturationShift75,hue,784.3983612060547,752.3417039131074,32.05665729294731
3_INFO_DOWN_regression_linear_ImageNet_brightness_SimCLR,ImageNet,SaturationShift75,brightness,784.6638717651367,830.7571354851532,-46.093263720016466
3_INFO_DOWN_regression_linear_ImageNet_hue_SimCLR,ImageNet,SaturationShift100,hue,784.3983612060547,715.5953725653349,68.80298864071983
3_INFO_DOWN_regression_linear_ImageNet_brightness_SimCLR,ImageNet,SaturationShift100,brightness,784.6638717651367,786.7211678657271,-2.0572961005904062
3_INFO_DOWN_regression_linear_ImageNet_hue_SimCLR,ImageNet,BrightnessShift25,hue,784.3983612060547,785.7739818862557,-1.3756206802009956
3_INFO_DOWN_regression_linear_ImageNet_saturation_SimCLR,ImageNet,BrightnessShift25,saturation,1796.5270385742188,9779.973233588353,-7983.446195014134
3_INFO_DOWN_regression_linear_ImageNet_hue_SimCLR,ImageNet,BrightnessShift50,hue,784.3983612060547,785.7739818862557,-1.3756206802009956
3_INFO_DOWN_regression_linear_ImageNet_saturation_SimCLR,ImageNet,BrightnessShift50,saturation,1796.5270385742188,9779.973233588353,-7983.446195014134
3_INFO_DOWN_regression_linear_ImageNet_hue_SimCLR,ImageNet,BrightnessShift75,hue,784.3983612060547,781.9596820072059,2.438679198848831
3_INFO_DOWN_regression_linear_ImageNet_saturation_SimCLR,ImageNet,BrightnessShift75,saturation,1796.5270385742188,3449.557518620729,-1653.03048004651
3_INFO_DOWN_regression_linear_ImageNet_hue_SimCLR,ImageNet,BrightnessShift100,hue,784.3983612060547,739.9508311782403,44.44753002781442
3_INFO_DOWN_regression_linear_ImageNet_saturation_SimCLR,ImageNet,BrightnessShift100,saturation,1796.5270385742188,2040.9472146524026,-244.42017607818389
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_MAE,ImageNet,HueShift25,saturation,4315.9677734375,4114.278245760664,201.6895276768364
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_MAE,ImageNet,HueShift25,brightness,7861.110900878906,7970.448403042608,-109.33750216370208
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_MAE,ImageNet,HueShift50,saturation,4315.9677734375,4050.571189002206,265.3965844352938
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_MAE,ImageNet,HueShift50,brightness,7861.110900878906,7593.326278521845,267.7846223570614
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_MAE,ImageNet,HueShift75,saturation,4315.9677734375,4206.693658469649,109.27411496785135
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_MAE,ImageNet,HueShift75,brightness,7861.110900878906,7818.411766434515,42.69913444439135
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_MAE,ImageNet,HueShift100,saturation,4315.9677734375,4052.8821819527043,263.0855914847957
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_MAE,ImageNet,HueShift100,brightness,7861.110900878906,7752.734743666899,108.37615721200746
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_MAE,ImageNet,SaturationShift25,hue,949.2605285644531,999.1688747655086,-49.90834620105545
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_MAE,ImageNet,SaturationShift25,brightness,7861.110900878906,7770.99308191097,90.11781896793582
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_MAE,ImageNet,SaturationShift50,hue,949.2605285644531,999.1053623118123,-49.84483374735919
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_MAE,ImageNet,SaturationShift50,brightness,7861.110900878906,7712.766705442563,148.3441954363434
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_MAE,ImageNet,SaturationShift75,hue,949.2605285644531,903.3651724868503,45.895356077602855
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_MAE,ImageNet,SaturationShift75,brightness,7861.110900878906,7525.848506276475,335.2623946024314
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_MAE,ImageNet,SaturationShift100,hue,949.2605285644531,889.999834520964,59.26069404348914
3_INFO_DOWN_regression_linear_ImageNet_brightness_ViT_MAE,ImageNet,SaturationShift100,brightness,7861.110900878906,7501.104954379943,360.00594649896357
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_MAE,ImageNet,BrightnessShift25,hue,949.2605285644531,1467.182620957711,-517.9220923932578
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_MAE,ImageNet,BrightnessShift25,saturation,4315.9677734375,5343.716390070072,-1027.7486166325716
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_MAE,ImageNet,BrightnessShift50,hue,949.2605285644531,1467.182620957711,-517.9220923932578
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_MAE,ImageNet,BrightnessShift50,saturation,4315.9677734375,5343.716390070072,-1027.7486166325716
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_MAE,ImageNet,BrightnessShift75,hue,949.2605285644531,941.4218130761897,7.83871548826346
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_MAE,ImageNet,BrightnessShift75,saturation,4315.9677734375,4259.389682534045,56.57809090345472
3_INFO_DOWN_regression_linear_ImageNet_hue_ViT_MAE,ImageNet,BrightnessShift100,hue,949.2605285644531,901.6741001345342,47.5864284299189
3_INFO_DOWN_regression_linear_ImageNet_saturation_ViT_MAE,ImageNet,BrightnessShift100,saturation,4315.9677734375,4114.861867962511,201.1059054749894
3_INFO_DOWN_regression_linear_ImageNet_saturation_CLIP,ImageNet,HueShift25,saturation,3862.7109985351562,4151.269072635513,-288.55807410035686
3_INFO_DOWN_regression_linear_ImageNet_brightness_CLIP,ImageNet,HueShift25,brightness,9384.400634765625,9670.204694015863,-285.8040592502384
3_INFO_DOWN_regression_linear_ImageNet_saturation_CLIP,ImageNet,HueShift50,saturation,3862.7109985351562,3963.853820260387,-101.14282172523053
3_INFO_DOWN_regression_linear_ImageNet_brightness_CLIP,ImageNet,HueShift50,brightness,9384.400634765625,9345.305111877386,39.09552288823943
3_INFO_DOWN_regression_linear_ImageNet_saturation_CLIP,ImageNet,HueShift75,saturation,3862.7109985351562,3846.1427987561883,16.568199778967937
3_INFO_DOWN_regression_linear_ImageNet_brightness_CLIP,ImageNet,HueShift75,brightness,9384.400634765625,9146.251092668865,238.14954209676034
3_INFO_DOWN_regression_linear_ImageNet_saturation_CLIP,ImageNet,HueShift100,saturation,3862.7109985351562,3986.784380185163,-124.07338165000692
3_INFO_DOWN_regression_linear_ImageNet_brightness_CLIP,ImageNet,HueShift100,brightness,9384.400634765625,9426.414084038548,-42.013449272923026
3_INFO_DOWN_regression_linear_ImageNet_hue_CLIP,ImageNet,SaturationShift25,hue,1186.7128295898438,1271.6416072523364,-84.92877766249262
3_INFO_DOWN_regression_linear_ImageNet_brightness_CLIP,ImageNet,SaturationShift25,brightness,9384.400634765625,10070.209208622005,-685.8085738563805
3_INFO_DOWN_regression_linear_ImageNet_hue_CLIP,ImageNet,SaturationShift50,hue,1186.7128295898438,1137.8273637271288,48.88546586271491
3_INFO_DOWN_regression_linear_ImageNet_brightness_CLIP,ImageNet,SaturationShift50,brightness,9384.400634765625,9383.054122216645,1.3465125489801721
3_INFO_DOWN_regression_linear_ImageNet_hue_CLIP,ImageNet,SaturationShift75,hue,1186.7128295898438,1089.2837065252859,97.42912306455787
3_INFO_DOWN_regression_linear_ImageNet_brightness_CLIP,ImageNet,SaturationShift75,brightness,9384.400634765625,9017.05548105359,367.3451537120345
3_INFO_DOWN_regression_linear_ImageNet_hue_CLIP,ImageNet,SaturationShift100,hue,1186.7128295898438,1137.684354656639,49.028474933204734
3_INFO_DOWN_regression_linear_ImageNet_brightness_CLIP,ImageNet,SaturationShift100,brightness,9384.400634765625,9312.461138758721,71.93949600690394
3_INFO_DOWN_regression_linear_ImageNet_hue_CLIP,ImageNet,BrightnessShift25,hue,1186.7128295898438,1874.6693423082481,-687.9565127184044
3_INFO_DOWN_regression_linear_ImageNet_saturation_CLIP,ImageNet,BrightnessShift25,saturation,3862.7109985351562,5959.599860511062,-2096.8888619759055
3_INFO_DOWN_regression_linear_ImageNet_hue_CLIP,ImageNet,BrightnessShift50,hue,1186.7128295898438,1874.6693423082481,-687.9565127184044
3_INFO_DOWN_regression_linear_ImageNet_saturation_CLIP,ImageNet,BrightnessShift50,saturation,3862.7109985351562,5959.599860511062,-2096.8888619759055
3_INFO_DOWN_regression_linear_ImageNet_hue_CLIP,ImageNet,BrightnessShift75,hue,1186.7128295898438,1152.262221902972,34.45060768687176
