transform_param,l1_distance,l2_distance,cosine_similarity
0.26122728,34.92456,3.4687622,0.94958895
0.32487187,21.66515,1.7522521,0.9752576
0.8966777,115.09257,7.597988,0.8208891
0.42165652,72.428894,5.7850094,0.8369242
0.59095347,103.186516,7.805064,0.7327572
0.106682196,11.064753,1.183251,0.989872
0.17882918,12.924592,1.5920433,0.9785487
0.03588773,27.286142,1.8391596,0.979033
0.42437083,216.12521,10.437043,0.869395
0.98892003,352.2868,19.434706,0.20963097
0.8738732,82.83418,5.5378733,0.8657448
0.63290894,37.958817,5.330792,0.820453
0.8610965,155.03302,10.238979,0.8062602
0.5941694,43.044586,3.6716816,0.9277015
0.36876887,62.394085,6.2547436,0.7772932
0.1735464,153.9891,7.6338634,0.8775089
0.65304875,14.194067,1.1955768,0.99221706
0.19305128,101.665565,6.3755713,0.8575638
0.4174284,36.9099,4.8964677,0.88600373
0.82580185,146.06308,8.821722,0.8374357
0.1292293,78.89533,5.2060223,0.89607835
0.12902142,38.25451,3.407716,0.95260286
0.22440241,67.94328,5.081754,0.865572
0.5519173,103.6129,6.4659843,0.85506123
0.25172347,45.824215,4.7751465,0.84202975
0.5031979,104.52815,8.372028,0.74019074
0.3019826,84.52858,6.2626414,0.8145082
0.5062422,74.320145,7.173153,0.6965007
0.27763146,59.5204,4.868285,0.91361344
0.98001236,203.14215,13.038268,0.7034534
0.4927179,83.73985,5.752538,0.90453905
0.74364346,189.04819,11.976044,0.77791953
0.70054656,34.49235,4.592489,0.87012446
0.49055937,43.973995,4.0590262,0.9370128
0.23886207,137.8311,9.155276,0.8347655
0.5107183,44.65806,3.474305,0.91469085
0.6809716,135.97527,7.400797,0.91172725
0.45991927,51.171093,4.53343,0.8885385
0.08192511,23.176914,2.4119828,0.9583082
0.01798323,6.578147,0.73072886,0.9979182
0.3278768,88.59534,5.437744,0.92566913
0.15022393,50.16848,3.731979,0.95713246
0.9061902,103.601326,8.380628,0.7426272
0.17583267,75.80731,5.0622835,0.9030004
0.39428273,257.17075,13.681042,0.75373864
0.7120775,182.50014,9.298275,0.75955427
0.81542164,75.17189,7.6200385,0.64738387
0.47771317,204.87274,12.040603,0.796236
0.18113501,21.197674,1.730919,0.98764217
0.2708952,26.669155,2.8759696,0.95993865
0.41896844,193.38211,10.8769865,0.7569557
0.36459458,56.394547,4.318782,0.93078005
0.34867275,22.600498,1.6333829,0.9869058
0.1318538,6.0525603,0.7215426,0.99608266
0.9133102,194.85497,13.429303,0.5992367
0.029756606,30.464172,1.6630266,0.9911718
0.4400021,51.076786,5.255782,0.85789925
0.98032147,70.83658,6.3677597,0.8464933
0.65972394,29.809874,3.7721093,0.8957278
0.35541067,15.75954,2.1929605,0.98036283
0.14609759,50.86503,4.6452866,0.91318953
0.9638726,80.76846,8.446861,0.6710343
0.013986362,24.106665,1.6237853,0.9919619
0.68138754,210.80614,12.963046,0.7429039
0.88013744,124.305176,9.408441,0.7223726
0.02516049,34.994804,2.1513655,0.9921229
0.72517484,161.03026,7.647355,0.85793877
0.99883777,377.35583,18.478512,0.30944744
0.6396425,171.617,11.241056,0.8993771
0.41467896,138.59445,7.757098,0.89507496
0.87440073,113.68872,9.311448,0.64992434
0.55417925,100.511215,6.2930126,0.8976074
0.74944085,63.004692,5.5484247,0.8255135
0.587779,167.34174,10.75368,0.68649435
0.038291093,21.773355,1.6691383,0.9922768
0.21314499,66.9442,4.3472114,0.9259173
0.078763574,30.243484,1.9649751,0.9851149
0.10668776,62.18626,3.148647,0.97555053
0.015405494,26.001472,2.5106633,0.9687612
0.421165,79.06789,5.751136,0.83426595
0.17865163,46.02922,4.026101,0.94962174
0.8556965,123.36995,9.493036,0.77552336
0.75003755,150.72038,11.421399,0.5933782
0.573177,40.638206,4.866488,0.8553031
0.48902133,59.66726,5.168582,0.8648033
0.25586864,66.01143,4.543484,0.9344364
0.47495148,58.28082,4.0658207,0.941924
0.6412293,42.204453,3.2622268,0.9282485
0.7822289,47.770607,5.05632,0.8166567
0.08168206,15.284712,1.8145077,0.9814234
0.7084647,72.11848,6.8214226,0.84531426
0.7427299,56.445007,3.9237294,0.9069456
0.5589722,140.48064,9.025148,0.70519197
0.2143192,23.832191,2.3883903,0.9589593
0.5391846,50.82258,4.9000854,0.8429741
0.50270486,75.49003,5.660201,0.84895885
0.4757101,94.592316,7.4343214,0.8144373
0.46063992,128.29123,7.558237,0.84764326
0.11082557,65.1819,4.105182,0.9310776
0.18289249,44.75969,3.4903624,0.91342074
0.09733209,30.96193,2.2689867,0.971659
0.24247783,118.74576,7.8394046,0.8888556
0.2634768,44.15619,4.4737206,0.94217896
0.24507587,60.16179,4.007322,0.9743197
0.21092907,47.743217,4.105048,0.94917196
0.7354221,107.9922,6.7976522,0.8287451
0.8185654,250.17767,14.955615,0.59449875
0.32710922,47.570457,5.2085724,0.88111717
0.3051289,72.77429,5.6392393,0.9269564
0.84403235,174.61423,10.890625,0.71539855
0.6239239,58.153534,5.0260596,0.8281456
0.29343832,38.06251,3.005795,0.95834017
0.7136123,30.860744,3.5841405,0.9168203
0.3445928,192.88525,11.331694,0.78405446
