transform_param,l1_distance,l2_distance,cosine_similarity
0.26122728,90.202545,6.0229836,0.9776052
0.32487187,128.25995,8.611357,0.9605956
0.8966777,214.7807,14.625823,0.8303313
0.42165652,159.74878,10.732101,0.9404369
0.59095347,175.78015,11.715204,0.9054137
0.106682196,67.15422,4.494921,0.98564434
0.17882918,64.5725,4.2643185,0.9907486
0.03588773,52.20791,3.2953408,0.9946656
0.42437083,143.16824,9.076801,0.95349544
0.98892003,442.71988,27.317963,0.6800374
0.8738732,256.97745,15.164822,0.8823321
0.63290894,167.1755,12.370271,0.9445276
0.8610965,261.02307,16.229853,0.8382255
0.5941694,139.93173,9.416255,0.96134686
0.36876887,136.6402,10.250836,0.9355567
0.1735464,83.8638,5.26699,0.9831212
0.65304875,61.448917,3.627175,0.9906436
0.19305128,110.25324,7.3879075,0.9606316
0.4174284,203.07568,14.453921,0.9101758
0.82580185,202.63551,13.261218,0.8632282
0.1292293,93.2109,5.8112373,0.9839282
0.12902142,60.05211,4.3739533,0.98911095
0.22440241,96.07013,6.723349,0.9725857
0.5519173,161.759,10.57246,0.94381887
0.25172347,106.847115,6.9950294,0.9732826
0.5031979,132.7034,8.285555,0.96444356
0.3019826,118.945496,7.669509,0.95673287
0.5062422,148.26678,10.346979,0.95627105
0.27763146,107.38384,6.715429,0.9746921
0.98001236,274.98288,16.867126,0.83302987
0.4927179,174.19933,12.13989,0.92655236
0.74364346,178.53348,11.455253,0.9096263
0.70054656,171.95801,11.933951,0.9336115
0.49055937,136.01633,9.6229315,0.9530708
0.23886207,111.35905,7.301401,0.9730296
0.5107183,153.13402,10.1734705,0.9678122
0.6809716,140.08548,8.855664,0.9515874
0.45991927,159.96454,10.458353,0.94456464
0.08192511,47.3816,3.312654,0.9911186
0.01798323,12.430489,0.79968977,0.9997089
0.3278768,91.85588,6.4366508,0.9785419
0.15022393,66.2938,4.4336047,0.9868214
0.9061902,268.4549,17.412195,0.8173405
0.17583267,92.49585,5.9756103,0.9758184
0.39428273,158.13895,9.908676,0.92602813
0.7120775,210.01259,12.852638,0.91300875
0.81542164,200.15355,13.589468,0.91000307
0.47771317,171.92097,11.012287,0.9312866
0.18113501,84.43222,5.3755336,0.98305017
0.2708952,128.59586,8.952701,0.96440303
0.41896844,114.62731,7.0715423,0.97525084
0.36459458,107.60997,7.525685,0.9625188
0.34867275,71.9951,4.694683,0.9868183
0.1318538,49.046368,3.247406,0.9954175
0.9133102,204.69579,13.452527,0.8690449
0.029756606,32.99717,2.0250852,0.9977039
0.4400021,101.134056,6.584857,0.97509116
0.98032147,325.00867,20.70081,0.82957315
0.65972394,161.97842,11.188661,0.9349123
0.35541067,128.3942,8.196052,0.9668943
0.14609759,63.42978,4.253677,0.9879489
0.9638726,266.97775,17.892256,0.7786201
0.013986362,32.12668,2.1343374,0.9975211
0.68138754,122.06302,8.24826,0.9303118
0.88013744,167.42914,11.090331,0.91499555
0.02516049,34.61899,2.0886457,0.99738795
0.72517484,146.7685,9.400789,0.9432184
0.99883777,474.21527,28.961798,0.5779277
0.6396425,172.82632,10.932153,0.94223
0.41467896,152.43771,9.907636,0.9554131
0.87440073,299.96143,19.1117,0.8378619
0.55417925,124.19952,8.19624,0.96148336
0.74944085,183.44864,12.404811,0.90563
0.587779,159.37448,10.596745,0.9099762
0.038291093,28.635876,1.7901717,0.9981898
0.21314499,87.49943,5.768824,0.9744444
0.078763574,62.495136,3.9700034,0.9905143
0.10668776,48.21995,3.1973932,0.99117565
0.015405494,34.275978,2.2173753,0.9975244
0.421165,121.7145,8.093695,0.9536597
0.17865163,88.17799,6.0084405,0.9859537
0.8556965,176.34917,11.718612,0.8906302
0.75003755,144.62662,9.541924,0.9162322
0.573177,233.74884,16.301687,0.88212276
0.48902133,132.46246,9.63906,0.95504755
0.25586864,103.22542,7.316258,0.96135736
0.47495148,130.87979,9.504725,0.95041156
0.6412293,90.70638,5.908658,0.98327327
0.7822289,181.94775,12.282282,0.906821
0.08168206,74.693794,4.7645054,0.9875049
0.7084647,209.95059,13.823282,0.9091377
0.7427299,165.16827,11.077051,0.9247688
0.5589722,213.32837,15.747092,0.8813983
0.2143192,129.2239,8.518448,0.978264
0.5391846,132.50868,9.142841,0.94523615
0.50270486,88.49162,6.9771,0.9538559
0.4757101,142.15346,9.183755,0.959955
0.46063992,151.53665,10.814554,0.9399332
0.11082557,55.67531,3.7664368,0.99074566
0.18289249,93.151794,5.82826,0.9888979
0.09733209,58.456448,3.735592,0.99525285
0.24247783,81.39838,5.117276,0.9859078
0.2634768,79.41431,5.789807,0.97983795
0.24507587,102.865555,6.915458,0.97873783
0.21092907,81.76574,5.667194,0.9798133
0.7354221,170.75543,11.32069,0.9290209
0.8185654,211.0214,13.411607,0.88005793
0.32710922,109.76526,7.3012023,0.96792686
0.3051289,120.66821,7.8568306,0.94411325
0.84403235,225.23589,14.831795,0.91234696
0.6239239,175.40475,11.486659,0.9175162
0.29343832,85.94115,6.213763,0.9735033
0.7136123,210.68227,13.262026,0.9500076
0.3445928,118.49878,7.966041,0.9317031
0.5865556,158.15918,10.618314,0.9391276
0.99263406,405.1259,25.176563,0.6505109
0.30159438,123.61025,8.579888,0.96562326
0.930526,205.2418,13.214614,0.8824805
0.32065243,97.48525,7.6808553,0.9595071
0.5402867,115.55085,8.070355,0.96375346
0.4599838,123.55376,8.119587,0.95509326
0.78315955,163.9791,11.455753,0.929796
0.0610927,50.993065,3.1621912,0.994791
0.6271223,188.9437,13.125508,0.923188
0.76066697,175.92273,11.228785,0.9228221
0.47214484,111.5919,7.266304,0.9659499
0.1052926,61.122856,4.4618487,0.9891361
0.24480501,78.633934,5.12196,0.9906063
0.67967236,143.18015,9.911272,0.92341465
0.89543736,263.83484,16.90857,0.859922
0.4216086,144.37694,9.126083,0.9447388
0.56041205,146.96133,9.8723345,0.9491354
0.22838503,114.848145,7.6849484,0.97303843
0.41221333,155.40892,9.718829,0.9520694
0.33678982,96.85954,6.2428217,0.98395014
0.65552557,153.91496,9.736131,0.9242444
0.98469895,397.3077,24.082323,0.6213975
0.8133035,220.54312,13.749606,0.88343453
0.19216458,70.35632,4.324338,0.9861535
0.5776786,131.63678,8.545099,0.94404995
0.06641171,50.984898,3.482122,0.9916493
0.24691549,108.520836,7.173824,0.9735038
0.17221768,94.01453,6.264687,0.97449577
0.33554554,169.98608,11.45376,0.9365065
0.678814,162.99957,10.936201,0.94128376
0.4993933,120.521194,8.503238,0.9562427
0.93290925,191.31766,12.98376,0.886047
0.21274884,114.100784,7.262233,0.9738503
0.36420915,115.32776,7.4372005,0.96218055
0.32985258,181.85439,11.765977,0.926005
0.23596363,116.89267,7.6040435,0.9767557
0.9931708,360.72147,23.737183,0.51070666
0.38722554,87.09714,6.549288,0.9724072
0.94050896,283.6808,18.499617,0.83443075
0.39047348,138.22934,9.701001,0.9498686
0.20409168,84.14593,6.133423,0.97845876
0.11920633,94.42715,5.9971128,0.9844678
0.85556316,207.07753,13.417432,0.9300747
0.03209764,19.47406,1.279259,0.9989922
0.96439457,279.78052,17.817972,0.7816439
0.41819122,111.77382,7.9879556,0.9486219
0.24737436,95.0244,5.9691863,0.9695674
0.6174461,170.95102,11.153326,0.95839894
0.132913,58.139053,4.1220164,0.98792106
0.072145574,48.620472,3.3358335,0.9948355
0.82778335,254.21092,16.733461,0.903757
0.4246708,149.40067,10.428529,0.95641965
0.51825494,142.2892,9.935879,0.9388222
0.176696,98.02279,6.1109557,0.9810771
0.061424244,50.051945,3.216683,0.99431765
0.36777613,99.44786,6.8282514,0.96563685
0.50614625,175.94885,11.509429,0.947084
0.7654306,172.94572,10.612078,0.94099
0.501052,122.8467,9.015657,0.9436338
0.782507,205.43634,13.355989,0.90114737
0.11543278,74.02639,4.625294,0.98659647
0.06396277,47.595,3.0485528,0.9948741
0.15886097,62.4235,4.17419,0.99104345
0.7720121,128.96254,8.23472,0.9424354
0.7593302,173.14096,11.686531,0.9166413
0.14136781,57.857243,3.8358724,0.989271
0.030988658,24.558811,1.6552829,0.9979462
0.68528193,110.975136,7.0670805,0.97035813
0.8552818,207.96776,13.769222,0.8672334
0.7541077,214.8571,13.845428,0.9027523
