transform_param,l1_distance,l2_distance,cosine_similarity
0.26122728,21.109024,0.84789944,0.9975551
0.32487187,38.358997,1.531562,0.99034196
0.8966777,324.87653,12.85936,0.73606896
0.42165652,67.830986,2.7414465,0.976845
0.59095347,242.10193,9.885801,0.8357227
0.106682196,8.48903,0.3379701,0.9994114
0.17882918,11.553441,0.46001378,0.9991565
0.03588773,37.122948,1.5002624,0.9948948
0.42437083,102.358025,4.2232065,0.97682613
0.98892003,415.76263,17.820135,0.3311121
0.8738732,108.06091,4.364889,0.92906654
0.63290894,35.69066,1.4375654,0.991167
0.8610965,188.19345,7.6787653,0.88476896
0.5941694,107.590324,4.9090586,0.8923768
0.36876887,46.229595,1.8252062,0.99191034
0.1735464,49.333836,2.0008523,0.99451053
0.65304875,36.998768,1.5706998,0.98962176
0.19305128,36.660294,1.4820758,0.9935998
0.4174284,55.02201,2.209422,0.98181456
0.82580185,155.6697,6.254528,0.90964884
0.1292293,29.629892,1.1698921,0.9968694
0.12902142,18.159882,0.7341088,0.99842215
0.22440241,33.31935,1.3445064,0.9958165
0.5519173,197.2565,7.957903,0.885677
0.25172347,10.036991,0.40635738,0.99927104
0.5031979,94.546524,3.7369711,0.96667385
0.3019826,45.05423,1.8682032,0.9870332
0.5062422,58.967194,2.294804,0.98103094
0.27763146,37.466003,1.5197833,0.99266565
0.98001236,250.3214,10.031724,0.82422304
0.4927179,196.06293,7.879072,0.90099025
0.74364346,204.17618,8.351804,0.87758297
0.70054656,39.17238,1.595145,0.98808396
0.49055937,43.294792,1.743091,0.98806405
0.23886207,37.333588,1.4967667,0.9931136
0.5107183,60.176353,2.3913822,0.9816661
0.6809716,218.70398,9.047985,0.8824816
0.45991927,61.101967,2.502908,0.9737933
0.08192511,11.657993,0.47810113,0.9990577
0.01798323,6.1277246,0.2465955,0.99982524
0.3278768,53.833557,2.123171,0.9894862
0.15022393,17.969692,0.7168918,0.9982455
0.9061902,167.91464,6.9169517,0.86675763
0.17583267,82.33656,3.5181968,0.9721494
0.39428273,209.28831,8.63526,0.8948041
0.7120775,249.24002,10.215265,0.8554115
0.81542164,86.566284,3.4908836,0.95420694
0.47771317,217.92418,8.871475,0.886454
0.18113501,8.65384,0.34564912,0.99960923
0.2708952,56.740448,2.3435245,0.9806693
0.41896844,73.61465,3.0178552,0.985399
0.36459458,85.86249,3.4916348,0.96529317
0.34867275,76.15576,3.5055206,0.9671202
0.1318538,12.896568,0.5187276,0.99872947
0.9133102,288.03955,12.150929,0.6705313
0.029756606,13.781149,0.5600867,0.99909097
0.4400021,57.063652,2.2753377,0.98513484
0.98032147,143.06577,5.7842636,0.8626987
0.65972394,66.59056,2.6789181,0.96906793
0.35541067,33.955826,1.3861188,0.99256635
0.14609759,28.329737,1.1390804,0.99587435
0.9638726,209.65924,8.542409,0.8034797
0.013986362,9.152686,0.37128907,0.9995613
0.68138754,119.64018,4.7878714,0.97002304
0.88013744,204.55658,8.390093,0.8382402
0.02516049,26.464546,1.0854867,0.9980252
0.72517484,92.83345,3.731026,0.9617243
0.99883777,393.7026,16.597445,0.44087145
0.6396425,75.9215,3.0310287,0.97596216
0.41467896,148.41269,6.007717,0.94453657
0.87440073,118.46822,4.783557,0.9149323
0.55417925,82.038574,3.386175,0.9837551
0.74944085,61.308277,2.4995453,0.979574
0.587779,248.46753,10.153789,0.78812224
0.038291093,13.711985,0.5541446,0.9990468
0.21314499,36.47978,1.5462846,0.9927119
0.078763574,19.802994,0.81053364,0.9978207
0.10668776,45.40306,1.8180566,0.9954176
0.015405494,22.792313,0.89606446,0.998127
0.421165,87.02205,3.5145733,0.9809516
0.17865163,19.88055,0.790931,0.9984649
